,customer_id,customer_visit_score,customer_product_search_score,customer_ctr_score,customer_stay_score,customer_frequency_score,customer_product_variation_score,customer_order_score,customer_affinity_score,customer_category,customer_active_segment_A,customer_active_segment_AA,customer_active_segment_B,customer_active_segment_C,customer_active_segment_D,X1_A,X1_AA,X1_BA,X1_E,X1_F
145,csid_146,8.870876565770581,4.953946709818027,0.8520613702668903,1.3194909965296768,30.219382403160264,10.350775066043061,1.3603448250591637,0.4793277084206394,1,0,0,0,1,0,0,0,1,0,0
146,csid_147,3.9740706400943613,2.037900079242394,1.5052854300374914,4.205722531236382,46.70299502159099,12.82170712779686,0.7212757880625573,0.08228963424888944,1,0,0,0,1,0,0,0,0,0,1
147,csid_148,23.318203798715853,7.379796505524039,-0.015924460323167536,-0.07841664821386621,0.7636082204279643,5.885197297323701,2.8932713930038036,11.562131551130172,0,0,0,1,0,0,0,0,1,0,0
148,csid_149,13.205501462684596,3.7083391493370628,-0.0005663701544960843,-0.04758825543265435,1.022278538284375,5.43403100400263,2.9210487292127043,8.051593952322769,0,0,0,0,1,0,0,0,0,0,1
149,csid_150,12.07305904917375,5.736124799998716,-0.0662705800160739,0.05185531275804957,0.3654171775934815,4.349148756624058,2.889807390706584,28.39962629138021,0,0,0,0,1,0,0,0,1,0,0
150,csid_151,24.283817387826748,4.607039113872704,0.07141732569748697,0.19050521833855136,0.2363700335980653,5.815527371062642,3.5932403713657415,16.40394347712735,0,0,0,1,0,0,0,0,1,0,0
151,csid_152,26.518144986770945,3.126358579823063,0.1306128468325811,0.048093376807587525,0.2512403568515349,4.074649360542084,3.662055812773069,22.38727956507326,0,0,0,1,0,0,0,0,1,0,0
152,csid_153,34.04214156174271,6.711035598974988,-0.07768374599309234,0.059227292312605574,0.3015287126936476,3.970872282483047,5.0989987370735435,36.34368110204805,0,1,0,0,0,0,0,1,0,0,0
153,csid_154,23.95027352821917,8.398815485062327,0.0674167873585188,-0.035619159772909595,0.6472530410940986,4.801358419139918,4.191227290377861,12.555098240602137,0,0,0,1,0,0,0,0,1,0,0
154,csid_155,21.166182763914595,4.5397889084727305,0.20234825003409185,0.2536631898688559,0.2744624483700902,4.659066056686927,3.7535701338834215,25.83581257663774,0,0,0,1,0,0,0,0,1,0,0
155,csid_156,16.96302084868839,8.301365928673132,0.031445963185270924,-0.1644226585928159,2.8608134996047334,8.322853851485128,1.6862893364556593,1.1264894741771767,0,0,0,1,0,0,0,0,0,0,1
156,csid_157,14.673753824847749,4.8396357813399575,0.0948620955004028,0.017452928911317247,0.07326697410504601,3.5384298135177032,5.541664248399272,37.67822465875087,0,0,0,1,0,0,0,1,0,0,0
157,csid_158,9.164678213642727,4.117538368256243,0.2454543972614694,0.13703661089364438,0.2493558547981153,5.252006176122022,2.7525903382853967,31.79237803669355,0,0,0,0,1,0,0,1,0,0,0
158,csid_159,20.760199745316992,3.1258665958780587,0.1278701236919698,0.2043144836767901,0.31286567984205593,4.17457882860962,4.1547281339662465,34.786465140251195,0,0,0,1,0,0,0,1,0,0,0
159,csid_160,25.439604000175947,6.798111140755212,-0.0024133173264726413,-0.0851376469049092,0.800370906396547,5.198644492776072,2.8699156718744088,7.0325678852365625,0,0,0,0,1,0,0,0,0,0,1
160,csid_161,18.412915389989205,6.973264023047625,0.21027742527779364,0.2107167981172652,0.2660686469172557,4.540154070311521,4.507440545769717,18.968545633328965,0,0,0,0,1,0,1,0,0,0,0
161,csid_162,27.180704071993194,5.0445449738100665,-0.04133052363406794,-0.06264409467724426,5.669102072508895,12.690794402443919,1.5612088372553343,0.6956158651087884,0,0,0,1,0,0,0,0,1,0,0
162,csid_163,18.810248355612647,4.849838564619566,0.04191670724024051,0.03798880315608043,0.6589611228104674,4.828546362841878,3.7855697800450914,5.910034514537972,0,0,0,1,0,0,0,0,0,0,1
163,csid_164,10.56875104357673,3.7508008950133394,0.13923860752697909,0.2449753021647559,0.7067902090258311,5.10711481845333,3.496008972988661,8.422719047043456,0,0,0,1,0,0,0,0,0,0,1
164,csid_165,34.67880837548618,5.298456842274069,0.041966066023091234,0.06459206873968712,0.4440636699866216,4.6971750937660035,3.925928009542955,18.673487824925857,0,1,0,0,0,0,1,0,0,0,0
165,csid_166,15.70726215223145,4.43733480228628,0.18974775559485235,0.2830211205399837,0.7042470029749773,4.055181114709669,3.0687404363306188,16.799151574070052,0,0,0,0,1,0,0,0,1,0,0
166,csid_167,19.387891900673953,6.92188786269986,0.009282477038166016,-0.11088051229471377,0.5603644351276987,4.57335898031123,3.774175239561103,11.415835018083884,0,0,0,0,1,0,1,0,0,0,0
167,csid_168,27.65906350365148,5.693123936527723,-0.02346486060216863,0.07809594084740598,0.20578076454373934,4.768997311073142,4.214700937002666,18.058987341499094,0,0,0,0,1,0,1,0,0,0,0
168,csid_169,19.547505574379638,5.005846066722282,0.16799210056580974,0.23632439992268384,0.4693160407260076,4.0390965580241645,3.743486168313033,9.045830612520694,0,0,0,1,0,0,0,0,0,0,1
169,csid_170,12.500492840172999,7.979902049266472,-0.04369269303964756,-0.15191341072804068,0.35207795127438457,5.296716597538631,2.890571353110824,21.43214578995933,0,0,0,0,1,0,0,0,1,0,0
170,csid_171,24.29549720507716,4.460231430715985,0.12796148378129346,0.22023703041772752,0.2902465700892392,4.095643120796339,3.212169485496978,15.179145058055795,0,0,0,0,1,0,1,0,0,0,0
171,csid_172,31.602341169598642,8.550442088196492,-0.014427770896864022,-0.04279296510279256,1.569509236866498,7.623175994824008,2.0217567200750346,2.8573672675093915,0,1,0,0,0,0,0,0,0,0,1
172,csid_173,26.91504794606811,3.763770107341237,-0.05329333564231389,0.04495002254557656,0.9217206952556112,4.9478225032320085,3.2776915299474494,11.886612170984973,0,0,0,0,1,0,0,0,1,0,0
173,csid_174,31.01575021602191,6.91940329829905,-0.02141541470313276,0.03876416809176527,2.1486120058898948,8.057899303807435,2.3024699030030704,3.025592015310864,0,0,1,0,0,0,0,0,1,0,0
174,csid_175,28.81091629739911,5.8272910004619085,0.010715627408721751,0.02052624451150881,0.427235167912872,4.379892749048663,2.36116722793092,11.097927473081741,0,0,0,1,0,0,1,0,0,0,0
176,csid_177,19.337314039653272,5.218148679960661,0.1335433899851712,0.03519076014983486,0.5562613849188325,3.714419674511292,3.584703329486449,20.00017274980952,0,0,0,0,1,0,0,0,1,0,0
177,csid_178,13.643319353124342,3.9230316298359353,0.002519280904728116,0.16179037772469365,0.7726014953466842,6.664166280575429,2.634385828012366,7.805522481127551,0,0,0,1,0,0,0,0,0,0,1
178,csid_179,7.871213324748392,3.4045471573635018,0.8878503746036459,1.2450234606210413,3.6942538782176095,9.946688186596543,1.928671102692919,0.20629151684518265,1,0,0,0,0,1,0,0,1,0,0
179,csid_180,15.224801872204369,6.983155739561168,0.04978135143611661,-0.016674181726097043,0.3645614607348408,4.979590618022954,3.9911379578604116,26.90571445143573,0,0,0,0,1,0,0,0,1,0,0
180,csid_181,23.40006908648243,5.106670152368409,0.005550273289029667,-0.07641728189126798,0.34079105791698633,5.347671091858738,3.4539432043402707,24.45722624394324,0,0,0,0,1,0,1,0,0,0,0
181,csid_182,21.519803851727985,4.62355562244568,0.2610992852053898,0.4184687696088999,0.08805175374908432,3.4896743109602717,5.241215838501963,21.885579830460838,0,0,0,0,1,0,0,0,1,0,0
182,csid_183,11.979526881879833,6.041423367012436,0.0892191044315117,-0.032028640195679296,1.4404406265387306,5.220867212259976,2.8284786984682446,6.946987194656282,0,0,0,1,0,0,0,0,0,0,1
183,csid_184,13.001994278072805,2.4885755097093734,0.21123296887495527,0.4151290406488136,0.5000815834568414,4.402088136168612,3.1675210257543083,16.254969693410214,0,0,0,0,1,0,1,0,0,0,0
184,csid_185,23.16109441789053,5.98497449278246,0.04622758068521908,-0.0283834081643244,0.10185802928793844,4.323366671551456,3.3362539890941902,73.8534462338467,0,0,0,1,0,0,0,1,0,0,0
185,csid_186,21.552083967257094,4.787822694865472,-0.0232661133286712,0.0613664301813963,0.2037252743279315,4.001337203043252,3.861468447318072,20.636589762609074,0,0,0,0,1,0,0,0,1,0,0
186,csid_187,12.332151715560975,2.7836255271378336,0.2856185760438337,0.6795636893270758,0.3378085249136937,4.280629307717422,4.877100371004451,43.257911668921025,0,0,0,1,0,0,0,1,0,0,0
187,csid_188,11.723511673460793,6.1054400637037345,0.027760682153362186,-0.011337396861029634,0.5593359373678549,4.269959007111286,3.9187932320561583,13.641355171975976,0,0,0,1,0,0,1,0,0,0,0
188,csid_189,17.539162342738365,4.094437628707636,0.05301748003296623,-0.04807058156114552,4.2060642301064535,6.573322363480114,2.2822015792706707,1.1273629148391755,0,0,0,1,0,0,0,0,0,0,1
189,csid_190,26.96925924970286,8.030922482018696,0.008664257371267818,-0.02532312554612741,0.7762529362308497,4.327576961376808,2.9024395026743366,14.12632886020132,0,0,0,0,1,0,0,0,1,0,0
190,csid_191,11.675838800125936,2.9455964847182816,0.16304820319569166,0.1813160449941925,0.4224184520486301,4.952930454359186,3.02951195830426,15.600114781963155,0,0,0,1,0,0,0,0,1,0,0
191,csid_192,14.895053651095619,6.431865496517299,0.03243586340633693,-0.008642642653037878,0.26628216092369056,4.827822987373802,3.0793536586344272,21.90345519150268,0,0,0,1,0,0,0,0,1,0,0
192,csid_193,16.884574964615474,8.229830379546629,0.1470582505120173,-0.02805421346847269,0.4149450443404928,4.753087774998033,3.760705590652617,34.34152058520649,0,0,0,0,1,0,0,1,0,0,0
193,csid_194,29.77002296386821,6.230633834814202,-0.0676021755409512,0.006293187502716635,2.2539515072949317,7.865532035891455,2.234097023065701,3.051899861569282,0,0,0,0,1,0,0,0,0,0,1
194,csid_195,18.279637084113165,6.086571904808043,0.010948980926363516,0.036928846806995486,0.8323033813738965,6.27268228864193,3.207950721817036,3.157597415392759,0,0,0,1,0,0,0,0,0,0,1
195,csid_196,19.48388984768385,6.251767330265452,0.06709596091013116,-0.040616299651374574,5.1350751930582765,10.905584370280565,2.277859917432308,0.9288306683923188,0,0,0,0,1,0,0,0,1,0,0
196,csid_197,31.943080142428236,7.0476873090713426,-0.044188215045795114,-0.04970313471185549,0.2434634407576373,4.529995092373067,4.870251180068575,48.39694064886033,0,0,1,0,0,0,0,1,0,0,0
197,csid_198,26.162719232833034,6.022449931725394,0.005483561125748868,-0.12431437674326715,0.9442669574431356,5.619227702636515,3.2573741106783034,12.628135197020258,0,0,0,1,0,0,0,0,1,0,0
198,csid_199,8.096326861498964,2.469090137610172,0.2087904589594096,0.4122331885754416,0.3175726768139648,3.9584033559390135,4.208549170660937,27.42207350783107,0,0,0,0,1,0,1,0,0,0,0
199,csid_200,27.203593495315772,5.669511809904185,0.06491610825952336,-0.0243035988374586,0.4632420856339952,4.723645238343818,3.48452487528575,18.007222626216734,0,0,0,0,1,0,0,0,1,0,0
200,csid_201,17.35235833056557,2.794193205354764,0.11373438810382655,0.10149508755392013,0.22013883069489976,3.577435594762441,4.11540076792177,30.548447849724614,0,0,0,1,0,0,0,1,0,0,0
201,csid_202,24.066596979764324,8.432192443158069,-0.01118166959989807,-0.08872483190597895,0.9526580457445676,5.71998729534349,2.197527821510715,11.161663503533877,0,0,0,0,1,0,0,0,1,0,0
202,csid_203,11.403182377445965,2.8663736319013733,0.0007575229332393331,0.31361198625304865,0.2756096870013974,4.781734841251882,2.6774427301150427,13.189769038991274,0,0,0,0,1,0,1,0,0,0,0
203,csid_204,22.599207528773018,7.375424159328897,0.05010034549073589,-0.05260017047723828,0.6833536903280601,4.817545626191186,3.0163633133841907,8.699681938481664,0,0,0,0,1,0,0,0,0,0,1
204,csid_205,16.270061831046508,6.204084093518404,0.14693766057284555,-0.006189650889983229,2.029017298526152,7.413074559778145,2.1818420154758797,1.4516572745462109,1,0,0,0,1,0,0,0,1,0,0
205,csid_206,16.324262913128152,5.907437666871162,0.00016750587641202962,-0.033542652314579736,0.1119003011168685,3.3966263827307923,5.817770194409027,31.42861721609136,0,0,0,1,0,0,0,1,0,0,0
206,csid_207,13.706409227593946,5.719687602041751,-0.03157520216267785,0.013818262951440176,0.4766428318608126,4.569610289610738,3.289882181640795,23.713783575689483,0,0,0,0,1,0,0,0,1,0,0
207,csid_208,28.614567018319,5.042413547720789,0.018487722420811502,0.0030318055370135684,0.23561069386609526,4.658342391506085,2.9338191081478757,19.01188853182489,0,0,0,1,0,0,1,0,0,0,0
208,csid_209,27.327843775269,5.100095032185631,0.018988240615196036,-0.07219936425623777,0.5286455820649201,3.8369597175125985,2.8558391635385174,27.277804469921985,0,0,0,1,0,0,0,0,1,0,0
209,csid_210,11.269513083548805,4.8243761197314114,0.06545636074363753,0.03727705239561948,2.4097775319256725,8.943997824157048,1.807392596547857,2.4527047703615192,0,0,0,0,1,0,0,0,0,0,1
210,csid_211,11.885385527776165,7.878281811367113,-0.05988336427254374,-0.061827138813175225,0.2943841743205756,4.4571272033362375,4.426813111513549,13.69032384195493,0,0,0,0,1,0,0,0,1,0,0
211,csid_212,33.482872835293996,5.994660263715036,-0.07749934365187312,0.05175394235527515,0.23903527379576844,4.110610227034972,3.5722430523472397,14.55552506456862,0,1,0,0,0,0,0,0,1,0,0
212,csid_213,12.3898683527021,6.440796527398423,0.0395122609765884,0.07639989317720272,0.2437363464622308,3.4722172065145402,5.270323058807696,43.28712202725463,0,0,0,1,0,0,0,1,0,0,0
213,csid_214,23.94279051786189,6.082708701257649,0.10638403906087576,0.059258180601890115,0.4419099995699711,4.309768359716456,3.087309299474675,14.689997840186123,0,0,0,1,0,0,0,0,1,0,0
214,csid_215,22.355859657765485,3.669640693236716,0.13236630303398728,0.4981412800755974,0.0969996968429926,3.713303262663713,7.7442807478876565,71.62246679089492,0,0,0,1,0,0,0,1,0,0,0
215,csid_216,18.57181099260653,5.899124628360133,0.052356861774453936,0.14553145521466726,0.0792079580769379,3.8612086743713694,5.296674515115279,70.21460157156599,0,0,0,1,0,0,0,1,0,0,0
216,csid_217,10.981770634258563,3.6054785264773863,0.1797987024456061,0.2499215453002421,0.3412158991096034,3.736610675669195,4.194717135233188,26.389147033644985,0,0,0,1,0,0,1,0,0,0,0
217,csid_218,33.974521716930646,4.178363041037507,-0.019274237819963205,-0.032023014399532264,2.1654243173423424,6.599248730450263,2.3068029935201078,1.5335966315162488,0,1,0,0,0,0,0,0,1,0,0
218,csid_219,17.12733587915163,6.188483817966988,0.145892181623351,-0.04315773319932526,0.1810449140987828,5.163676970268094,3.3732826694041966,10.646604475596991,0,0,0,0,1,0,0,0,1,0,0
219,csid_220,12.309863518648756,6.4499083769690655,0.007146394600233789,-0.07244273528107152,2.415311766746977,7.344825850975032,2.101658061358565,2.0174955460031034,0,0,0,1,0,0,0,0,1,0,0
220,csid_221,21.424553433776158,4.968300731455589,0.11772459982509095,0.26048566263740724,0.7290269475881392,3.614892710596716,2.601356424677413,10.140610000098343,0,0,0,0,1,0,1,0,0,0,0
221,csid_222,23.39836627585711,8.928363287433951,0.08901017771860616,-0.06492996430998156,0.3606833455558898,4.441942542551984,3.4975311253262413,16.186121034595303,0,0,0,0,1,0,0,0,1,0,0
222,csid_223,9.804500015877466,3.1658372302869933,0.12202595571519972,0.06154176574337191,3.470579344164741,8.418217449716208,2.2072100291114465,0.4402272454347395,0,0,0,0,0,1,0,0,0,0,1
223,csid_224,18.659856935500983,3.4723656059008388,0.15346177331580566,0.28204742046364595,1.5308979568676984,6.724712712573731,2.459769877164652,7.480413925479753,0,0,0,0,1,0,0,0,0,0,1
224,csid_225,22.98798146731041,7.188257843033558,-0.02716939567363675,-0.004294954462036338,2.168371062393464,9.263341158413377,2.463708340623456,1.7677516608307757,0,0,0,0,1,0,0,0,0,0,1
225,csid_226,19.661471721230665,6.0239071566584075,0.19143668457289015,0.3165375623832203,0.7229971749019459,4.156048980435157,3.236646102434982,8.797208898912842,0,0,0,1,0,0,0,0,1,0,0
226,csid_227,19.169780440858847,4.41610663293534,0.07031522973237568,0.01254759547999684,0.3467176580523328,4.62396642999995,3.983077879883232,27.590525935497624,0,0,0,0,1,0,1,0,0,0,0
227,csid_228,3.0273120353111165,2.976793868078496,1.5815983731459282,4.689740423546646,34.90287657866324,9.346950067794355,1.0380544850946078,-0.1845361068450496,1,0,0,0,0,1,0,0,1,0,0
228,csid_229,31.19015147986621,6.555689865041776,0.008466269061567512,-0.00425419953854432,0.21681518098743946,4.134818361736601,2.9460394270296746,24.948911913417675,0,0,1,0,0,0,1,0,0,0,0
229,csid_230,14.796699229763615,5.510176200420009,0.017634190000776255,0.115689319111553,0.4554737338191394,5.302585114880818,3.1459228744718035,11.196997620425705,0,0,0,0,1,0,0,0,1,0,0
230,csid_231,11.074885130055806,2.6390017249577395,0.2515110884344349,0.6604682258137133,0.42685738221589536,4.383662922252909,3.8325196859121817,24.12566854223888,0,0,0,1,0,0,0,0,1,0,0
231,csid_232,16.301840896536213,4.405416990671253,0.025338039806789604,-0.03921308693683765,0.7257384743098277,5.4689397007227765,2.9901979606598745,9.810704713682163,0,0,0,0,1,0,0,0,1,0,0
232,csid_233,25.830911068811265,6.663428033679125,0.09075066430289933,0.058086438441399074,0.8297963624543679,6.027428596817696,3.034772624634116,10.809616753999677,0,0,0,1,0,0,1,0,0,0,0
233,csid_234,17.313396937751456,7.535643337788849,0.02648548330866602,-0.0643657449821765,0.2620651539607233,5.673979990303469,3.5328768235917725,8.717925023378605,0,0,0,0,1,0,0,0,0,0,1
234,csid_235,11.556338961683819,5.854708877733319,0.045058402862159716,0.05585887077076765,0.4225046488484082,4.723255478694939,3.3339710812062853,21.01616383630376,0,0,0,1,0,0,0,0,1,0,0
235,csid_236,30.909974423770677,3.7713552057583235,-0.011148726644850058,0.030456032826138808,0.1439166355307153,4.282867389726668,3.5517321024378936,49.09618648245689,0,0,1,0,0,0,0,1,0,0,0
236,csid_237,26.000534809610066,5.4004389698137425,-0.013847050823999894,-0.05612830051197213,0.7950074777399958,3.74191627422938,2.85074269950145,13.64349484424221,0,0,0,0,1,0,0,0,1,0,0
237,csid_238,13.16031002995116,6.2858258968257354,0.09384700886206887,0.05481984279167352,1.5440128867965437,7.682428392447335,2.4303781178261037,2.7659439436393503,0,0,0,1,0,0,0,0,1,0,0
238,csid_239,9.650258832736222,5.518981225196762,0.7029446548129598,0.8095800456656553,1.5541709837714557,8.810782350496762,2.077219291858053,2.1488471495910666,1,0,0,0,0,1,0,0,0,0,1
239,csid_240,11.928999985756295,6.587016836459175,0.12698043809353038,0.0589916424682254,1.2539394223053568,7.85667788718836,1.9934303048438204,1.3711373909043354,0,0,0,0,1,0,0,0,1,0,0
240,csid_241,16.85610118983356,2.4739390979040192,-0.16677713285109827,0.18393894217854329,0.7233361655207905,5.495841699864718,2.4196003613382,11.644047877752602,0,0,0,1,0,0,1,0,0,0,0
241,csid_242,29.70711975613993,7.862110501775992,-0.07644177373218675,-0.09371061251611927,0.4254243993686257,3.7858871586269887,3.9695649093350993,30.812091800959703,0,0,0,0,1,0,0,1,0,0,0
242,csid_243,17.643736266351045,5.453415798805158,0.05574306269068267,-0.04765655911817299,0.2751067345501373,4.236356096255109,4.596194856242064,22.95313499322001,0,0,0,1,0,0,1,0,0,0,0
243,csid_244,23.021914281234288,3.603483816052974,0.03687376890441765,0.09595826595775613,0.5646291466687513,5.1649127270767385,3.4567034836249726,21.967489796941567,0,0,0,0,1,0,0,0,1,0,0
244,csid_245,22.820808997257462,9.534406386415037,0.08869257214465417,-0.06331641931895754,0.12573751320013948,4.653410374745938,4.107230766076576,50.559032266634254,0,0,0,0,1,0,0,1,0,0,0
245,csid_246,16.975103851138066,4.687926581385387,0.17132806297687025,0.28442835884528284,1.106058135436105,4.910361917564405,3.226161844763942,4.97285384920156,0,0,0,1,0,0,0,0,0,0,1
